"id";"Name";"Name on Shirt";"Teams";"Nationality";"Age";"Height(cm)";"Weight(Kg)";"Stronger foot";"Favorite side";"Reg. Pos.";"Positions";"Injury";"Attack";"Defence";"Body balance";"Stamina";"Top speed";"Responsiveness";"Explosive power";"Dribble accuracy";"Dribble speed";"Short pass accuracy";"Short pass speed";"Long pass accuracy";"Long pass speed";"Shot accuracy";"Shot power";"Free kick accuracy";"Swerve";"Header Accuracy";"Jump";"Ball control";"Mentality";"Keeper skills";"Teamwork";"Form";"Weak foot accuracy";"Weak foot frequency";"P01 Classic No.10";"P02 Anchor Man";"P03 Trickster";"P04 Darting Run";"P05 Mazing Run";"P06 Pinpoint Pass";"P07 Early Cross";"P08 Box to Box";"P09 Cut Back Pass";"P10 Incisive Run";"P11 Long Ranger";"P12 Enforcer";"P13 Goal Poacher";"P14 Dummy Runner";"P15 Free Roaming";"P16 Extra Attacker";"P17 Chasing Back";"P18 Talisman";"P19 Fox in the Box";"P20 Track Back";"P21 Offensive Fullback";"P22 180 Drag";"P23 Flick(Sombrero)";"H01 Attack Minded";"H02 Defence Master";"S01 Weighted Pass";"S02 Double Touch";"S03 Run Around";"S04 PK Taker";"S05 1-touch play";"S06 Outside Curve";"S07 Lunging Tackle";"S08 Diving Header";"S09 Covering";"S10 GK Long Throw";"S11 Penalty Saver";"S12 1-on-1 Keeper";"S13 Long Throw";"S14 Speed Merchant";"S15 Shoulder Feint Skills";"S16 Roulette Skills";"S17 Flip Flap Skills";"S18 Turning Skills";"S19 Scissors Skills";"S20 Flicking Skills";"S21 Step On Skills";"S22 Deft Touch Skills";"S23 Super-Sub";"S24 Long Range Drive";"S25 Flip Flap Skills";"S26 Jumping Volley";"S27 Scissor Kick";"S28 Knuckle Shot";"S29 Heel Flick";
1296;S. PETROV;S. PETROV;;Болгария;33;180;77;R;R;CMF; DMF CMF LMF RMF AMF SS;2;72;73;80;83;75;82;74;80;73;80;80;80;82;75;83;76;78;69;74;80;83;50;80;5;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1308;M. PETROV;PETROV;;Болгария;33;179;77;L;R;LMF; LMF RMF LWF RWF SS;1;77;42;77;76;81;72;81;83;83;77;78;82;84;73;83;76;84;68;70;79;80;50;65;4;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1310;BERBATOV;BERBATOV;;Болгария;31;189;75;R;R;CF; AMF SS CF;1;88;33;85;72;76;76;73;89;67;84;80;75;73;87;77;73;70;82;77;89;74;50;74;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;
1322;LIBEROPOULOS;LIBEROPOULOS;;Греция;37;187;82;R;R;SS; AMF SS CF;1;80;43;81;71;72;72;72;82;72;82;76;77;72;78;81;74;72;78;73;83;75;50;75;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1328;KARAGOUNIS;KARAGOUNIS;;Греция;35;176;74;R;R;AMF; CMF LMF RMF AMF LWF RWF SS;1;76;62;72;81;75;76;82;82;83;82;76;81;74;72;78;78;83;75;74;82;83;50;82;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1352;EMRE;EMRE;;Турция;32;170;66;L;R;CMF; CMF LMF AMF;0;75;62;77;77;75;75;79;84;75;83;84;81;80;67;81;75;77;64;70;85;80;50;72;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1357;SHOVKOVSKYI;SHOVKOVSKYI;;Украина;37;191;88;R;R;GK; GK;0;30;86;85;57;66;87;69;54;55;55;55;56;58;45;73;45;45;55;70;53;82;84;80;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1398;SEMAK;SEMAK;;Россия;36;178;73;R;R;CMF; CB RB DMF CMF LMF RMF AMF CF;2;74;70;75;78;75;81;75;80;75;78;73;80;73;71;77;66;71;73;73;80;82;50;85;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1409;RAMZI;RAMZI;;Марокко;35;179;73;R;R;SS; CMF LMF RMF AMF LWF RWF SS;2;72;54;73;74;77;73;76;79;76;78;74;77;76;75;77;75;70;71;73;80;71;50;69;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1453;A. HASSAN;A. HASSAN;;Египет;37;178;70;R;R;AMF; CMF LMF RMF AMF;2;82;53;71;78;72;79;75;83;75;82;80;82;75;80;78;79;80;67;72;82;85;50;82;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1466;EL HADRY;EL HADRY;;Египет;39;188;87;R;R;GK; GK;2;30;82;86;62;64;81;65;51;55;55;55;57;62;45;76;45;45;55;74;48;81;80;74;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1498;ETO'O;ETOO;;Камерун;31;180;75;R;R;CF; LMF RMF AMF LWF RWF SS CF;1;90;55;79;85;88;86;88;87;87;76;81;75;74;87;84;75;76;70;81;88;83;50;82;7;6;5;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;
1601;YÉPES;YEPES;;Колумбия;36;186;83;L;R;CB; CWP CB LB;1;59;85;81;75;73;77;67;72;68;69;75;71;68;62;78;74;70;80;83;77;81;50;80;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1621;DIDA;DIDA;;Бразилия;38;195;85;L;R;GK; GK;1;30;81;84;57;66;90;69;49;50;50;55;52;57;48;82;45;45;42;85;46;74;83;73;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1631;RONALDINHO;RONALDINHO;;Бразилия;32;182;80;R;R;AMF; LMF RMF AMF LWF RWF SS;1;85;34;79;74;80;73;80;91;84;92;90;88;83;84;81;86;89;78;82;92;75;50;71;4;6;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;0;1;0;0;
1633;LÚCIO;LUCIO;;Бразилия;34;187;82;R;R;CB; CWP CB;1;65;87;86;77;73;85;70;77;75;75;76;75;75;67;83;71;73;85;77;78;85;50;77;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1638;ZÉ ROBERTO;ZE ROBERTO;;Бразилия;38;172;72;L;R;CMF; CB LB DMF CMF LMF AMF LWF;2;78;70;71;80;79;75;76;83;75;85;82;86;81;74;79;83;84;66;75;88;78;50;90;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1639;ALEX;ALEX;;Бразилия;35;176;77;L;R;AMF; AMF SS CF;1;82;38;74;75;73;79;75;88;72;89;82;87;78;84;75;80;85;79;76;88;73;50;75;6;6;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
1642;ROGERIO CENI;R. CENI;;Бразилия;39;188;85;R;R;GK; GK;2;50;83;84;62;73;85;73;69;66;63;62;78;70;68;83;90;85;47;82;71;80;84;73;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1653;PIZARRO;PIZARRO;;Перу;33;184;84;R;R;CF; AMF SS CF;1;85;44;85;73;77;85;74;77;75;75;74;75;76;85;82;73;71;83;80;83;72;50;80;6;7;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1668;P. CONTRERAS;CONTRERAS;;Чили;34;181;78;R;R;CB; CB LB RB;1;58;78;80;75;73;81;78;76;74;75;75;74;74;65;76;64;63;77;83;74;80;50;69;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1669;MALDONADO;MALDONADO;;Чили;32;174;74;R;R;DMF; DMF CMF;2;66;73;70;80;75;80;74;74;72;82;68;84;71;69;82;75;72;67;74;81;73;50;77;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1697;SANTA CRUZ;SANTA CRUZ;;Парагвай;31;191;87;R;R;CF; LMF RMF AMF SS CF;0;82;46;80;74;78;80;73;82;72;75;73;75;70;80;78;61;60;82;81;82;66;50;71;4;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1714;P. GARCÍA;GARCIA;;Уругвай;35;186;73;L;R;DMF; DMF CMF;0;64;74;82;80;67;74;65;75;67;77;78;79;77;65;82;75;78;75;74;76;75;50;75;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1732;SAMUEL;SAMUEL;;Аргентина;34;183;83;L;R;CB; CB;1;53;89;88;76;73;85;72;70;64;75;79;75;77;66;79;70;67;87;85;78;83;50;81;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1737;JAVIER ZANETTI;J. ZANETTI;;Аргентина;39;178;75;R;R;RB; CB LB RB DMF CMF LMF RMF;2;72;76;85;82;80;80;77;83;83;77;82;75;85;69;82;67;77;72;73;80;90;50;92;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1747;P. AIMAR;AIMAR;;Аргентина;32;169;65;R;R;AMF; AMF SS;1;82;60;72;79;75;82;83;85;83;84;82;83;79;79;78;82;81;72;76;86;76;50;84;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
1845;HARRY KEWELL;KEWELL;;Австралия;34;180;70;L;R;RMF; LMF RMF AMF LWF RWF SS CF;0;81;41;80;75;73;81;73;84;73;81;80;81;78;80;80;79;82;82;78;86;75;50;82;3;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
1854;EMERTON;EMERTON;;Австралия;33;185;85;R;R;RMF; RB CMF RMF AMF RWF;2;73;62;80;81;80;75;71;77;81;70;73;76;80;69;79;77;72;72;72;75;78;50;77;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1884;W. BROWN;BROWN;;Англия;32;185;77;R;R;CB; CB LB RB;0;64;77;80;76;78;77;76;72;74;71;74;71;77;58;76;60;68;80;81;73;68;50;74;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1893;UPSON;UPSON;;Англия;33;185;72;L;R;CB; CWP CB LB;0;56;82;81;75;70;78;68;72;70;74;76;76;75;62;77;65;63;74;81;73;77;50;75;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1894;ASHLEY COLE;A. COLE;;Англия;31;176;66;L;R;LB; LB LMF SS;1;77;73;78;87;84;85;85;77;87;75;79;78;79;66;80;75;76;74;87;80;72;50;79;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1910;GUDJOHNSEN;GUDJOHNSEN;;Исландия;34;185;82;R;R;SS; CMF LMF RMF AMF SS CF;1;76;56;84;81;75;78;73;83;76;80;77;76;72;80;76;75;76;78;80;81;79;50;85;6;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
1911;CUDICINI;CUDICINI;;Италия;39;185;80;R;R;GK; GK;2;30;83;81;60;68;86;72;53;50;55;56;67;67;45;72;45;45;55;79;52;75;84;75;5;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1913;CARRAGHER;CARRAGHER;;Англия;34;185;83;R;R;CB; CB LB RB DMF;2;57;86;81;77;68;76;66;66;70;71;75;70;73;63;75;58;60;84;81;69;90;50;85;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1938;CARRICK;CARRICK;;Англия;31;183;74;R;R;DMF; CB DMF CMF AMF;2;72;74;76;82;70;78;72;80;67;85;86;84;81;72;80;74;75;73;76;82;77;50;84;6;7;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1948;LAMPARD;LAMPARD;;Англия;34;184;88;R;R;CMF; CMF RMF AMF;1;84;62;83;80;70;75;73;78;70;85;92;85;88;87;90;76;75;80;71;79;82;50;95;7;6;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;
1951;GIVEN;GIVEN;;Ирландия;36;185;84;R;R;GK; GK;1;30;88;81;58;67;86;68;57;62;57;59;58;64;45;75;45;45;55;82;55;80;92;70;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1967;HARPER;HARPER;;Англия;37;187;94;R;R;GK; GK;2;30;84;83;59;67;84;65;53;57;53;60;49;67;44;84;42;43;40;77;44;73;85;82;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1994;ALBELDA;ALBELDA;;Испания;35;181;77;R;R;DMF; RB DMF CMF;1;62;75;80;79;73;80;71;74;68;77;77;75;76;64;80;63;65;76;77;75;83;50;82;5;4;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1997;A. PALOP;A. PALOP;;Испания;38;184;83;R;R;GK; GK;1;30;84;78;57;64;83;67;55;54;55;59;58;61;44;75;41;41;54;79;48;78;83;77;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2008;CAPDEVILA;CAPDEVILA;;Испания;34;182;79;L;R;LB; CB LB LMF;2;75;68;76;79;75;75;71;77;75;76;77;78;80;70;80;71;71;78;73;75;79;50;78;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2010;SCALONI;SCALONI;;Аргентина;34;182;80;R;R;RB; CB LB RB DMF RMF;2;67;70;77;80;76;77;73;76;75;74;75;76;76;68;80;63;66;70;73;75;76;50;78;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2013;VALERON;VALERON;;Испания;37;180;72;R;R;AMF; CMF AMF;0;78;48;74;68;70;73;72;86;72;85;74;82;72;70;73;71;73;66;69;86;74;50;84;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
2014;PANDIANI;PANDIANI;;Уругвай;36;183;77;R;R;CF; CF;2;81;42;83;74;73;79;72;72;69;69;70;67;70;79;80;61;59;82;80;75;75;50;73;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
2032;CAMARA;CAMARA;;Франция;33;182;76;R;R;CB; CB;0;55;78;83;74;75;78;71;71;75;73;70;70;70;61;82;58;60;79;80;69;78;50;72;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2033;GALLAS;GALLAS;;Франция;35;181;72;R;R;CB; CB LB RB;2;63;86;84;83;80;84;76;72;77;75;77;74;72;63;75;64;63;77;84;74;65;50;80;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2050;GRÉGORINI;GREGORINI;;Франция;33;194;92;R;R;GK; GK;2;30;83;86;60;65;83;68;53;60;54;56;56;60;45;84;45;45;55;84;53;78;83;78;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2052;DISTIN;DISTIN;;Франция;34;193;92;L;R;CB; CB LB;1;60;82;90;75;81;80;65;71;74;73;75;72;73;65;76;62;63;82;79;68;80;50;72;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2054;B. MENDY;MENDY;;Франция;31;180;77;R;R;RB; RB RMF;1;68;58;77;75;86;75;76;75;82;72;75;74;82;64;81;70;73;66;81;76;78;50;67;3;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2083;BUGNER;BUGNER;;Франция;31;174;68;R;R;CF; RMF CF;2;70;32;66;78;74;73;78;76;77;73;67;71;67;76;73;58;63;63;76;75;68;50;70;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2086;PASANEN;PASANEN;;Финляндия;32;187;84;R;R;CB; CB LB RB;1;57;78;83;78;73;76;70;71;74;68;66;72;73;63;84;70;65;81;76;70;78;50;83;6;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2089;VAN DER VAART;VAN DER VAART;;Нидерланды;29;175;74;L;R;AMF; DMF CMF LMF RMF AMF LWF RWF SS CF;1;84;47;75;77;75;77;78;88;78;86;86;88;88;83;82;84;88;78;80;89;77;50;82;5;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;
2095;VAN DER GUN;VAN DER GUN;;Нидерланды;33;176;74;R;R;RWF; CMF LMF RMF AMF LWF RWF SS CF;1;75;32;73;77;83;68;81;81;83;66;68;62;66;69;80;62;66;64;75;84;66;50;60;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2120;VAN BOMMEL;V. BOMMEL;;Нидерланды;35;187;85;R;R;CMF; DMF CMF RMF;1;73;80;86;79;74;79;71;77;76;83;85;83;88;76;86;76;77;80;74;77;85;50;86;6;6;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2124;LUCIUS;LUCIUS;;Нидерланды;35;182;76;R;R;DMF; CWP CB RB DMF CMF RMF;2;69;67;79;81;77;81;75;78;75;77;73;77;76;72;82;62;70;74;72;79;77;50;83;5;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2130;FREY;FREY;;Франция;32;189;85;R;R;GK; GK;1;30;86;86;60;67;95;68;52;55;55;65;52;58;45;75;45;45;55;82;48;76;92;70;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2133;FARINOS;FARINOS;;Испания;34;172;68;R;R;DMF; DMF CMF;1;70;67;73;80;74;73;74;78;70;82;77;82;79;69;78;73;78;70;72;80;72;50;76;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2138;PIRLO;PIRLO;;Италия;33;177;68;R;R;DMF; DMF CMF AMF;1;86;70;74;82;74;76;76;90;76;94;92;97;82;76;80;94;95;66;65;93;79;50;90;7;7;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;
2150;ABBIATI;ABBIATI;;Италия;35;191;92;R;R;GK; GK;1;30;90;87;57;66;93;73;53;54;54;55;57;60;45;75;45;45;55;80;52;75;87;68;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2187;MARCO ROSSI;ROSSI;;Италия;34;179;76;R;R;RMF; CB LB RB DMF CMF LMF RMF LWF RWF SS;2;73;71;74;83;80;81;80;82;80;74;77;75;77;70;77;70;75;70;73;78;86;50;86;6;5;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2203;ZÉBINA;ZEBINA;;Франция;34;184;80;R;R;CB; CB RB;1;62;70;84;73;82;82;75;70;83;72;76;77;82;62;84;63;65;74;82;75;80;50;68;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
